1-oleoylglycerophosphoethanolamine,0.09863512,0.75584714,0.09863512,0.09863512,0.35127288,2.21190584,12.85506451,0.09863512,3.23792083,3.92224148,0.09863512,0.09863512,0.09863512,1,0.09863512,1,5.78000451,0.41407848,1.72923103,0.96274391,0.09863512,0.09863512,0.76590738,0.09863512,0.09863512,0.48288298,1.84022531,0.36789286,3.8820007,0.09863512,0.2764356,0.09863512,0.09863512,1.03177765,0.09863512,1.1653647,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,1.23409262,0.96822235,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,9.68693262,0.09863512,0.09863512,1.62216867,0.09863512,0.09863512,0.09863512,0.09863512,2.93190844,0.09863512,0.09863512,0.43263761,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.5757892,0.23377223,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.50818609,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,0.11853514,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,1.07906461,0.09863512,0.09863512,0.09863512,0.59262434,0.09863512,0.09863512,0.09863512,0.09863512,0.09863512,1.1350743,0.09863512,0.09863512
1-palmitoylglycerol (1-monopalmitin),0.4804172,9.8910894,0.1058831,0.8516549,9.7273738,21.7832926,34.7687115,0.1058831,1.3961608,16.1481804,0.326142,1.0375291,1.6472318,14.0053787,0.2994262,3.3581342,5.8954696,3.6309939,4.3112691,0.9611273,0.1058831,0.5541163,38.7867564,0.1058831,0.5711664,0.1058831,3.0001027,4.3560333,3.5986065,14.0915989,0.1058831,2.0842051,0.1058831,5.6399519,0.1058831,0.1058831,0.1058831,0.7176578,0.1058831,7.6740604,0.1058831,0.6038392,0.1058831,3.1953953,0.1058831,0.1058831,0.5924221,0.5490768,0.1058831,0.1956953,0.1058831,0.1058831,24.5072217,0.3267196,1.7240652,2.9402388,0.6018529,10.8516767,0.1058831,0.1058831,46.8676345,0.1058831,3.9677854,3.1563575,1,0.1058831,0.1058831,0.1058831,0.1058831,0.309151,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1310052,0.1252659,0.5669125,0.1058831,0.1568422,0.1058831,0.4105736,0.1058831,0.1058831,0.1058831,0.1431112,0.1058831,0.3461863,0.1058831,0.1058831,0.1058831,0.5047162,0.1058831,0.7321924,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.1058831,0.3108565,0.1058831,0.1058831,0.1058831,0.1058831,2.7797275,0.9624709,0.1058831,0.1058831,0.1058831,0.1058831,1.8141501,0.1058831,0.3419327,0.1058831,0.7180587,0.4397759,0.2416494,0.198149,0.1058831,0.1058831,1.0388727,0.1058831,0.1058831
1-palmitoylglycerophosphocholine,0.37170988,14.80514335,0.05274253,0.06808808,1.0158358,43.39075765,14.34478452,1.78099595,26.81550984,25.49402968,11.78565523,0.63567145,1.52816147,3.47073961,0.79262787,14.79198274,6.6363194,12.48726586,7.11264806,3.94934797,1.25648411,1.65775148,4.02001427,12.34469606,0.05274253,0.84442941,17.11973542,5.08113397,72.84765846,3.24508864,4.03173319,1.69525497,1.22818797,25.20219972,0.66052838,2.82848946,0.05274253,0.23697554,3.57920596,14.05753016,1.02157616,11.94437881,0.77448263,4.34362401,17.85669202,0.05274253,2.45583966,0.05274253,0.10293537,0.329449,2.98184725,1.10197169,11.53959634,0.19444633,0.2447551,21.96171305,1.59321505,3.86755998,0.54856233,0.27202098,6.55771816,0.07867035,0.97842384,6.07921514,0.05274253,0.83077359,2.44244622,0.05274253,0.05274253,2.66791303,0.05274253,0.15081976,0.18987941,1.19421493,0.1577163,0.22960496,0.05274253,1,0.14384499,0.91449734,0.24718317,0.30926552,0.05274253,1,0.05274253,0.13586846,0.05274253,0.30146674,0.1530702,0.44501762,0.21734057,0.24854221,0.05274253,3.60738556,0.54226481,0.05274253,0.05274253,0.46367284,0.25036201,0.94221002,0.39151377,0.05274253,0.05274253,0.05274253,0.05274253,0.25381377,0.57062992,0.17996968,0.09413972,0.94274156,0.30760156,1,0.08643258,4.44325344,1.83717032,0.76223603,0.05274253,0.09561204,0.05274253,12.69925155,0.05274253,0.95066438,0.29500942,1.10999097,0.05274253,0.13419663,0.05274253,0.22761095,0.05274253,3.08506418,0.11314014,0.08982911
1-stearoylglycerol (1-monostearin),0.3523935,3.5529115,2.2802508,0.148699,2.244276,6.6129307,5.6871343,0.4315386,0.8142261,4.9307064,0.3206649,0.7009807,0.9726479,2.8492047,0.148699,1.2417444,2.3283764,1.6665869,1.4750754,1.1031803,0.148699,1.007211,5.7385251,1.8041743,0.8185776,0.148699,1.8334249,1.1919803,2.6429821,5.8155705,1.3051293,0.148699,0.757857,2.5065545,0.148699,0.148699,0.148699,0.148699,1.0997823,3.5213519,0.2967678,0.759716,1.1196864,2.0770511,0.8803136,0.148699,0.148699,0.148699,0.148699,0.148699,0.7989956,0.148699,4.0865452,0.148699,0.9980732,1.583157,1.0019268,3.9073528,0.3417324,0.148699,6.4991238,0.148699,2.1485117,2.1326812,1.6236261,0.148699,0.148699,0.148699,0.148699,0.4734637,0.148699,0.148699,0.148699,0.148699,0.148699,0.1852418,0.148699,0.148699,0.2070582,0.148699,0.148699,0.2611448,0.2587494,0.313184,0.4142453,0.148699,0.6821724,0.148699,0.148699,0.148699,0.2937229,0.148699,0.148699,1.215627,0.148699,0.148699,0.9002177,0.148699,0.6631305,0.6860066,0.2807297,0.148699,0.148699,0.246132,0.148699,0.148699,0.2205221,0.148699,0.148699,0.148699,0.148699,0.148699,0.148699,0.8599635,1.0797957,0.148699,0.148699,0.148699,0.148699,1.1400365,0.148699,0.3149642,0.4085407,0.148699,0.148699,0.1869352,0.148699,0.148699,0.233657,0.4933416,0.148699,0.148699
1-stearoylglycerophosphocholine,0.55383912,4.31605397,0.27904742,0.04653706,1.35973515,22.87615786,12.02496269,0.68302897,6.84310455,17.55585626,6.75771961,0.5487159,1.0165005,3.05323056,1,4.36051712,3.67442292,6.40400494,4.86091785,3.02695618,0.41049983,2.01770804,3.9082891,3.2045096,0.04653706,0.60933414,6.77129886,1.79239544,53.51964915,2.82245612,1.42583336,1.22866563,1.00179198,22.05228411,0.50235361,2.07572265,0.04653706,0.27607804,2.77733423,13.35679576,0.51746448,4.63150681,0.87427351,3.44600715,9.12004463,0.40072776,1.69314155,0.04653706,0.04653706,0.10206723,1.58703542,0.9265433,8.04296532,0.04653706,0.21225903,6.65586408,1.2632428,2.8429219,0.52170374,0.32323068,5.12803927,0.04653706,0.35790664,4.6464327,0.04653706,0.51930465,1.09082239,0.04653706,0.04653706,1.31179308,0.04653706,0.12565325,0.04653706,1.05760283,0.04653706,0.04653706,0.04653706,0.47890861,0.04653706,0.56126743,0.04653706,0.11051228,0.04653706,0.89761844,0.04653706,0.04653706,0.04653706,0.32830304,0.06777444,0.74202826,0.24763256,0.04653706,0.04653706,3.1441492,0.04653706,0.04653706,0.04653706,0.53924066,0.04653706,0.39316181,0.27441513,0.06427296,0.04653706,0.04653706,0.04653706,0.28004749,0.25006446,0.08842841,0.16608272,0.71188493,0.46025122,0.04653706,0.04653706,0.90917761,1,0.99820802,0.04653706,0.04653706,0.04653706,3.24106624,0.14479201,0.7137829,0.58416495,0.91051255,0.29826337,0.04653706,0.04653706,0.04653706,0.04653706,2.57115142,0.04653706,0.04653706
1-stearoylglycerophosphoethanolamine,1.1308613,3.5782443,0.1116983,0.3857082,2.3210972,2.1330892,11.3363093,0.5169813,9.321101,13.0601632,0.5024867,1.3626508,1.378337,0.3386379,1.0394686,2.3956725,9.2298298,1.0051775,4.8183283,1.7892292,0.4982317,1.0921086,3.4420296,3.2877269,0.9948225,1.2915972,6.7223038,1.4018515,10.2598737,3.6439644,3.2921004,1.8115607,2.448001,2.0145797,0.9851533,4.0200085,0.1116983,1.3574909,0.7806239,1.0206569,0.513164,2.050583,5.6078729,4.0334478,1.9193173,1.0386873,1.2074261,1.0068471,0.4002278,0.1116983,1,0.2262979,13.6256658,1.4146815,0.5903168,4.2063733,1.2084742,1.5492616,0.1383563,0.6733925,4.859983,0.1116983,1,1.5319741,3.795327,0.4612377,0.5984688,0.1116983,0.1116983,0.1116983,0.1116983,0.4949016,0.1116983,1.2088254,0.1116983,0.3376296,0.8630356,0.1116983,0.3603187,0.7307871,0.1116983,0.5000165,0.1116983,2.0950194,0.2429888,0.1116983,0.1116983,0.36773,0.1116983,0.223362,0.3517639,0.2246995,0.6019591,0.2242793,0.2292605,0.1116983,1.0294874,0.7108176,0.1116983,0.5724622,0.462853,0.466756,0.1116983,1.4381788,0.1116983,0.3651978,0.1116983,0.1835493,0.5960005,0.1819527,0.1166828,0.2890143,0.5741742,0.5006728,0.3003795,0.9931529,0.1116983,0.1116983,0.6674489,1.8363239,0.3076564,0.1116983,0.1279015,1.0481436,0.622247,0.211003,0.1116983,0.1116983,0.2670364,1.5437362,0.4313912,0.1116983
1-stearoylglycerophosphoinositol,1.4443367,10.7632747,0.2461427,0.4537605,0.5500212,18.6012611,18.0372288,0.2685804,6.190314,16.8860043,0.694425,1.3542001,0.8694049,2.1876958,0.2461427,6.0682912,1.9707619,1.0981102,3.0324622,1.5405978,0.2461427,2.378751,3.4581567,2.2939676,3.0578305,0.2461427,8.7047885,2.4628358,19.5060159,4.3245443,2.8803768,0.4548506,1.3917776,2.9269905,3.0111812,2.6130988,0.2461427,0.8967967,0.4565573,1.5536611,0.5889944,3.8820143,14.3523313,6.1250002,2.6892477,0.343998,1.1032033,0.2461427,0.5130735,0.4268736,1.6838177,0.3164097,17.4695944,0.5448599,0.7712942,9.4057068,0.5685689,1.6218561,0.2461427,0.5378995,4.9476217,0.2461427,0.8863382,0.7177281,4.4649363,1,1.8018119,0.2461427,0.2461427,0.2461427,0.2461427,0.6788365,0.2461427,1.3681696,0.5546828,0.6259331,1.4666727,0.4780527,0.2461427,0.7382531,0.2828997,0.5776249,0.2461427,1.640734,0.2461427,0.324046,0.2461427,0.829826,0.3922585,0.8194801,0.2461427,0.2461427,1.2464727,0.707867,0.2461427,0.3127642,1.9822388,0.7993681,0.2461427,1.5258724,0.7826588,0.7247718,0.2461427,0.995607,1,0.2461427,0.2461427,0.2461427,1.3535005,0.2713538,0.2461427,0.2461427,1.9046387,2.9935228,0.7837445,0.8077601,0.2461427,0.2461427,0.8294661,1.1136618,0.5995272,0.3850885,0.6282809,1.0140514,0.730504,0.2461427,0.3050251,0.6883459,0.4081791,0.8939443,0.6647621,0.2461427
"1,3-dihydroxyacetone",1.6549977,0.5480404,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,2.0427916,1.152161,0.2338703,1.2330941,0.2338703,0.2338703,4.2723668,0.2338703,8.6197075,1.1793086,0.9359026,0.2338703,1.5076789,0.2338703,0.5763363,0.9957256,0.2338703,1.407623,0.2338703,0.3773236,0.2338703,2.2792813,0.2338703,0.2338703,0.2338703,0.3804379,0.2338703,0.2338703,0.2338703,0.2338703,0.8273801,1.0340704,0.2338703,0.2338703,0.5230462,2.3289314,1.5589615,1.6625997,0.2338703,0.2338703,0.2338703,0.7249101,0.2338703,0.2338703,0.2338703,0.2338703,1.7452823,0.4864831,1.946669,2.3768233,1.0875549,0.5576426,0.2338703,2.1907831,0.4223264,0.7331198,1,0.6791099,0.2338703,0.2338703,0.2338703,0.6080001,1.0640974,0.2338703,0.2338703,0.2338703,1,0.4878661,0.3168851,0.2338703,2.2167072,0.2338703,0.2338703,0.2338703,2.9162152,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.6791417,1.3210044,2.1055238,0.2338703,0.2338703,1,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.8658316,0.2338703,0.2338703,0.5971972,0.2338703,0.6828507,0.2338703,1.7229456,0.6586862,0.5172164,0.2338703,0.2338703,1.0051507,0.2338703,0.2338703,0.2338703,0.2338703,0.7913641,1.5634596,2.8950389,0.2338703,0.2338703,0.2338703,0.2338703,0.2338703,0.5334797,0.5403598,0.3383275,2.0013724,0.3136913,0.2338703
"1,5-anhydroglucitol (1,5-AG)",0.9117303,1.3500397,1.426322,1.0237089,0.3616335,0.73339,0.3616335,0.5500972,1.6816388,0.6948379,1.0543825,0.8078219,0.3616335,0.9839743,0.5012591,1.0216053,0.3616335,0.3616335,0.6497142,0.7287124,1.1376709,0.3616335,1.3498596,0.3616335,1.3461601,0.3616335,1.2122378,0.3616335,0.543333,1.1967353,0.818498,1,1.4513859,0.3616335,0.9540978,2.1977492,0.3616335,0.8760791,1.0266076,1.039903,0.3616335,0.4869332,0.6443702,1,0.8584532,2.1406368,0.3616335,0.8392963,0.496435,0.3616335,1.2301748,0.6247577,1.2343882,0.9992031,1.2485494,1.7287342,1.1013578,1.0383187,1.2094052,1.4374548,1.5707152,0.3616335,1.0007969,0.7810971,2.1912477,0.6917547,0.3616335,0.3616335,0.3616335,1.2160136,0.3616335,0.3616335,0.3616335,1.3882201,0.3616335,0.6958861,0.3616335,0.4322517,0.3616335,0.3616335,0.3616335,0.4025008,0.3616335,0.3616335,0.3616335,0.3728033,0.3616335,0.3616335,0.3616335,0.3616335,0.3616335,0.3616335,0.3616335,0.3616335,0.7237852,0.3616335,1.0360445,0.3616335,0.3616335,1.5464197,0.8043796,3.1723769,0.3616335,0.8351579,0.4801629,0.7256168,0.3616335,0.3616335,0.3616335,0.3616335,0.9616813,0.3616335,0.3616335,0.4342692,0.3616335,0.5207264,0.3616335,0.3616335,1.1106956,1.9591837,1.8492493,0.5055577,0.3616335,0.3616335,0.3616335,0.3616335,1.4644902,0.3616335,1.1514162,0.8526969,0.3616335,0.3616335
10-heptadecenoate (17:1n7),1.3037661,2.5652752,0.7184375,1.0942825,1.2400654,2.3564599,3.8377357,0.637319,4.2523044,3.5330012,0.9761576,1.0031592,0.8294705,3.4368992,0.8644755,1.7306526,3.0372319,4.0925826,1.7569888,0.8933581,1.916888,1.1369639,3.3833961,1.8205289,1.6328503,0.7857652,2.2848539,2.4386596,4.6130948,6.702232,1.497667,0.8128435,1.3713047,3.3424203,1.0735823,1.9201347,0.632446,0.9758694,0.610243,4.4531555,1.636514,0.9034643,2.0965495,7.0488266,3.6469709,0.8741943,1.2337933,1.0658073,0.9298677,1.0525459,1.2886877,1,4.7146597,0.7976186,1.0119394,1.6555968,1.0619032,5.3290637,1.1932384,0.8565966,4.3108072,0.8627382,1.4293591,2.7259996,1.2236311,0.9426051,1.0339125,0.5518901,0.4171108,1.1404652,0.6224939,1.1214951,0.8689406,1.4394973,1.82059,1.1113429,1.3273099,0.7174081,0.8185398,1.2652723,0.5838933,0.5308868,0.7473829,1.2014024,0.6552278,0.6381312,0.6437464,0.9428513,0.7373496,0.9921315,0.8839771,0.3838121,1.3681937,0.7790237,1.8620089,0.6848589,0.8418954,0.6152869,0.4190658,1,0.9517879,1.6196434,0.6762411,1.2352331,0.9571553,0.7732586,0.5929274,0.7838367,0.9115411,1.0133997,0.6004545,0.708858,0.5419305,2.9566347,0.90312,0.8308345,0.5441649,0.4631221,0.890599,0.8461308,0.9389919,0.9029254,0.9065041,0.7375235,0.641054,0.7068211,0.9660875,0.898208,1.2987464,1.0721818,1.0573949,0.4143706
10-nonadecenoate (19:1n9),1.4280593,5.0328091,0.570083,0.7967799,2.4221719,2.6154417,6.1752881,0.8298744,4.8736249,12.2257514,0.9097335,1.8244392,0.7994899,2.684699,1.1067394,2.0200604,6.754028,4.649758,1.6071231,0.845796,2.6819581,1.15163,8.1347926,4.6005891,2.2048721,0.7919076,4.3050584,3.493185,8.7648565,24.4841843,1.2616199,0.9749355,1.3141534,7.2757074,1.1968296,2.6599882,0.4070835,1,0.5708084,7.6953826,1.5936582,0.8131281,2.4555992,8.0890116,3.4016316,0.5867134,1.2402452,1.9524542,1.1422711,1.0266547,1.3999941,1.1411119,5.7758034,0.9000818,0.9789054,3.384138,1.2421153,14.7765984,1.3818571,0.6258689,10.9720134,0.7343048,1.4158016,3.5872091,1.2846338,0.9485232,1.1675072,0.2284664,0.3309406,0.7585029,0.3077612,1.5108628,0.4614649,1.7590432,1.5049315,0.9733453,1.4393705,0.424168,0.6723892,1.2536799,0.3143086,0.2904543,0.5049112,1.0127383,0.4959941,0.4073102,0.7923405,0.9783038,0.9363856,0.6860759,0.9689005,0.2631622,1.0370746,0.7446324,2.265259,0.5026506,0.4090537,0.4078734,0.1924715,0.9756802,0.6158967,1.401022,0.6246358,1.2217846,0.6519938,0.7210932,0.3802508,0.5163499,1.1289669,1,0.4851794,0.6626301,0.2793683,3.0919029,0.5934137,0.9872617,0.3774627,0.277963,0.9898435,1.9822087,0.7964239,0.5474756,0.8066129,0.6821148,0.3350043,0.436638,0.7524067,0.8929963,1.5673627,1.233061,1.2313626,0.226199
2'-deoxyguanosine,0.267975,2.1045357,0.267975,0.267975,0.267975,0.7381598,0.8367089,0.267975,0.8178414,1.3142625,0.267975,0.267975,0.267975,1.039866,0.267975,2.3573853,0.4012168,0.9182656,0.960134,0.267975,0.267975,0.267975,1,0.267975,0.4653027,0.267975,1.3741698,0.8121409,2.4028095,2.0018086,1.1821586,0.267975,0.267975,1.5920635,0.267975,0.779525,0.267975,0.267975,0.267975,1.2364683,0.2893922,0.3224576,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,17.5668085,0.267975,0.267975,2.556872,0.267975,1,0.267975,0.267975,7.1108129,0.267975,0.267975,0.267975,0.6000138,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975,0.267975
2'-deoxyinosine,0.5423365,2.0703875,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.8171945,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,2.1648709,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.923602,0.5423365,1.4250196,1.0395341,1,0.5423365,0.5423365,0.9604659,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.9576829,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,1.4576635,0.5423365,0.5423365,3.2973878,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.8071248,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365,0.5423365
2'-O-methylguanosine,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,1.1319791,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.9778149,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,1.0291124,0.8680209,0.8680209,1.0221851,0.8680209,0.8680209,0.8680209,0.8680209,0.9708876,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209,0.8680209
2-aminoadipate,3.5486256,1,0.9338145,1.992951,2.0190235,0.7288715,1.3239086,2.8771589,1.8644696,1.0385483,1.9602825,2.2460125,0.248807,1.953989,1.9209079,1.7326957,0.8867925,1.1626292,0.9249416,1.0499202,1.4644176,1.7160461,2.3566936,0.8966793,0.9730658,0.6342434,0.8613514,2.0039748,1.037881,0.4772947,2.1332434,1.4668026,1.0367438,0.8264502,0.7094435,2.622928,0.376444,1.528814,1.8933385,1.6908769,1.0045406,0.9236645,1.8284112,3.1640998,1.9541501,1.2262456,2.387269,1.2249871,0.2786573,0.547375,3.8730906,0.9704548,1.2425137,0.8946814,1.434052,3.2898528,1.956848,1.1655034,6.1603433,0.8493281,1.2899441,0.9032087,3.5862809,1,2.1913243,0.248807,3.39268,0.248807,0.6544654,1.0269342,0.271115,1.6984421,0.9031301,0.8322674,0.5326045,0.4304675,0.9188295,1.495767,0.3320222,0.7859775,0.248807,1.1202365,0.3602053,1.0341655,0.3550322,0.2610345,0.695071,0.5548003,0.248807,0.248807,0.752262,0.5527473,5.0803066,1.8155059,0.8065141,0.9265511,0.9143661,0.248807,0.5067082,0.6626298,0.774505,0.7716232,0.2585861,1,0.8348232,0.3865919,0.6567433,0.405221,1.717977,0.4104481,0.9080651,0.4061227,0.415911,1.5067728,1.8799383,0.7136819,0.248807,0.393122,0.9669327,2.2562315,2.2179396,0.8649492,1.5732835,0.3333412,0.248807,1.2436458,2.3344563,0.4528733,0.950639,1.1930283,0.7731213,0.248807
2-aminobutyrate,1.0846895,2.0224866,1.0189972,1.2136277,1.093556,1.3796331,2.3539396,1.3793501,3.708215,2.3298738,1.0959735,1.4871307,0.6984758,4.6883882,1.519479,1.23458,5.3896716,1.099111,1.5167857,1.1066699,1.1656496,0.4988842,1.263624,0.7122977,1.8132903,0.3187325,1.1684335,2.3953327,4.648037,1.9898924,1.636666,1.3005813,1.4291604,0.8611711,0.9631771,2.1856861,0.3662792,1.1519743,1,2.5043971,1.2980654,1.2761546,1,2.1514348,2.2310868,2.3887419,1.1092678,1.9495559,0.7431113,0.6981744,1.5087501,0.8196927,3.2207515,1.021504,1.3962034,1.6967878,1.2466611,2.5674819,1.2567064,1.3000725,1.819395,0.8388334,2.4965101,1.0368229,3.4117515,0.6421347,0.676666,0.6554574,0.4090794,0.8691095,0.5080067,0.9808022,0.9190509,1.315888,0.7061421,0.978496,0.837356,0.6920887,0.4917906,0.8831545,0.8800039,0.6213662,0.3441417,0.777887,0.465734,0.8567844,0.3187325,0.4734567,0.4066532,0.3187325,0.7449984,0.3563216,2.4450829,0.5629352,0.8023194,0.5846992,0.9753322,0.5614543,0.523357,1.3500156,0.6192041,1.4681604,0.4997636,1.0201022,0.6218424,0.6016413,0.4175626,0.5946552,0.7150681,0.7049295,0.6324116,0.516051,0.5347235,1.5202368,0.6175463,0.8686526,0.3187325,0.6347832,1.1790824,1.3918595,1.6489977,0.7588029,0.7247994,0.6890038,0.3187325,0.974288,2.0427459,0.4991033,1.2888404,0.7291146,0.4709726,0.5497187
2-arachidonoylglycerophosphocholine*,0.93101724,11.36802883,0.06399778,0.06399778,0.43344478,10.0016745,7.34663367,0.65888351,8.4311442,20.25217792,1.12341658,0.71760283,0.06399778,1.54374893,0.06399778,4.81677306,2.7161878,1.47131226,2.21763082,1.59129819,0.78473392,1.02353191,3.03837792,7.23549512,0.06399778,0.39031505,4.08751264,1.20554247,6.57961479,0.36064542,1.4805806,0.61338346,0.18258499,12.58310173,0.69058056,1.435524,0.23849149,0.42314334,1.03364807,7.12717436,1.02941444,3.37923097,0.22310425,6.51805859,1.24103093,0.06399778,2.92343307,0.06399778,0.06399778,0.35310493,0.65162622,0.29490076,3.71530241,0.06399778,0.06399778,28.2520297,2.61738387,1.39172767,0.06399778,0.06399778,6.23592311,0.06399778,0.97058556,4.72560389,0.06399778,1.07543468,0.42662575,0.06399778,0.19436401,0.06399778,0.06399778,0.06399778,0.06399778,0.56420479,0.06399778,0.118748,0.06399778,0.06399778,0.06399778,1,0.06399778,0.12477177,0.06399778,0.3010811,0.06399778,0.06399778,0.06399778,0.43885376,0.06399778,0.06399778,0.22473648,0.06399778,0.14073721,1,0.11670993,0.06399778,0.06399778,0.58604529,0.06399778,0.06399778,0.85352759,0.06399778,0.19601369,0.06399778,0.06399778,0.1418789,0.06399778,0.24567233,0.06399778,0.06399778,0.06399778,1.7817724,0.06399778,0.17205542,2.34735593,0.96635193,0.06399778,0.06399778,0.06399778,26.29074656,0.06399778,0.70519402,0.12571444,1.12093469,0.14188321,0.06399778,0.06399778,0.06399778,0.37261664,1.57600085,0.12626165,0.06399778
