Metabolite,22210-0003Normal,22210-0003Tumor,22210-0002Normal,22210-0002Tumor,22210-0007Normal,22210-0007Tumor,22210-0008Normal,22210-0008Tumor,22210-0012Normal,22210-0012Tumor,22210-0011Normal,22210-0011Tumor,22210-0013Normal,22210-0013Tumor,22210-0014Normal,22210-0014Tumor,22210-0015Normal,22210-0015Tumor,22210-0016Normal,22210-0016Tumor,22210-0021Normal,22210-0021Tumor,22210-0020Normal,22210-0020Tumor,22210-0022Normal,22210-0022Tumor,22210-0023Normal,22210-0023Tumor,22210-0024Normal,22210-0024Tumor,22210-0028Normal,22210-0028Tumor,22210-0029Normal,22210-0029Tumor,22210-0030Normal,22210-0030Tumor,22210-0034Normal,22210-0034Tumor,22210-0035Normal,22210-0035Tumor,22210-0038Normal,22210-0038Tumor,22210-0039Normal,22210-0039Tumor,22210-0040Normal,22210-0040Tumor,22210-0042Normal,22210-0042Tumor,22210-0044Normal,22210-0044Tumor,22210-0047Normal,22210-0047Tumor,22210-0054Normal,22210-0054Tumor,22210-0056Normal,22210-0056Tumor,22210-0057Normal,22210-0057Tumor,22210-0061Normal,22210-0061Tumor,22210-0062Normal,22210-0062Tumor,22210-0063Normal,22210-0063Tumor,22210-0064Normal,22210-0064Tumor,22210-0065Normal,22210-0065Tumor,22210-0066Normal,22210-0066Tumor,22210-0067Normal,22210-0067Tumor,22210-0068Normal,22210-0068Tumor,22210-0072Normal,22210-0072Tumor,22210-0074Normal,22210-0074Tumor,22210-0075Normal,22210-0075Tumor,22210-0077Normal,22210-0077Tumor,22210-0078Normal,22210-0078Tumor,22210-0080Normal,22210-0080Tumor,22210-0081Normal,22210-0081Tumor,22210-0082Normal,22210-0082Tumor,22210-0085Normal,22210-0085Tumor,22210-0086Normal,22210-0086Tumor,22210-0090Normal,22210-0090Tumor,22210-0091Normal,22210-0091Tumor
methionine,-1.007736471,0.439505458,1.639251179,0.381630071,-0.109498051,-0.784291966,-0.212426384,-1.937547634,0.420440761,0.567658889,0.334367394,0.787577095,0.811745864,0.228725348,-0.625317304,1.737959702,0.663546514,0.278907362,-0.119450673,0.725782608,0.596426502,0.3373189,0.409366242,0.977621247,0.43566048,0.487039653,-2.528620489,0.536075506,0.244344442,0.622883801,-1.965616954,0.743276495,0.508183821,0.352188803,-1.213775937,0.576486043,-0.443531747,1.236097917,0.001169506,0.724180036,0.790554868,0.461181638,-1.137076231,0.547149585,-1.645917218,1.464274973,0.71302935,0.634355606,0.126944245,0.092933348,0.000722158,-0.624614393,-0.236349928,0.251571994,-1.763466693,0.330359931,-0.256090467,0.105532786,1.037014568,0.618936081,-1.347053492,0.287566195,-1.192471383,0.65234747,-2.400343052,0.287950242,-2.578758775,0.172319811,-0.048495453,0.077472425,-2.31833677,-0.080226881,-0.167578575,0.261444771,-0.026174379,0.248247372,-1.537612435,1.468661653,-2.205949818,-0.523539235,-0.095846758,0.011757371,-0.770487344,0.058180556,0.494732238,0.876088165,0.349463232,0.307520097,-0.10918175,-0.994088044,0.266579227,0.226737346,0.605837372,0.32145137,-3.096961585,0.887987279,0.062970281,0.473217851
Methylcysteine,0.316968547,0.306812411,-0.329823577,0.42657706,0.899231117,0.177379714,NA,NA,NA,-0.597299676,NA,-0.604826433,NA,NA,1.61738039,-0.133451546,NA,NA,0.20349102,-0.337968236,1.428043762,0.408940524,0.19654457,1.096472855,0.488286232,2.003563514,1.382779214,1.481367652,1.573560571,0.818092359,0.540648048,1.118253479,NA,NA,0.411966518,NA,-1.031988683,0.654210337,-0.21700702,-0.317361871,NA,NA,1.573345836,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.251229493,-0.913849187,2.278954053,-1.230666216,-2.231826256,-0.312990913,-0.040124297,NA,-0.439995329,-0.583630636,-1.070850871,-1.222376809,1.419073015,-0.88593388,2.780163285,-0.50356753,NA,-0.847217116,-0.998282148,-1.299268891,-0.636660161,0.092815838,-0.478211159,-0.724455571,1.214880864,-0.344793504,1.816514831,1.055206633,NA,NA,0.729726436,-1.864547377,-1.446593196,NA,-1.853478129,-1.715704543,NA,NA,-1.415456631,-0.610648386,NA,-0.827472158,3.514895367,-1.256448697,-0.937561409,-1.933562136
methylnicotinamide,0.46689906,0.177722742,0.307307518,-0.239754143,-3.453567557,-2.897796094,-0.868256492,0.215918549,-0.288940852,-0.203670644,-0.642791772,-0.626168931,NA,NA,-0.010874179,-0.478857024,NA,NA,0.653260334,0.638317662,0.519641483,-0.496380586,2.105219404,1.349220001,1.43026182,1.839079218,2.635370893,2.207435951,2.066169102,2.890493935,2.503737174,2.089699929,1.814066946,2.645145429,-2.997966255,0.981763046,-2.343948976,-0.60743335,-2.163826584,0.131553343,0.491365766,1.619423566,0.288319467,1.644876479,-2.125841129,0.648766229,0.153253066,1.480077611,-0.545507976,-1.138775589,-1.579703606,-1.426285268,0.756279934,0.487724742,-2.518831986,0.163813631,0.228252072,0.5634785,-0.389779838,0.775925875,0.488522021,0.227015442,1.130079852,0.538883907,0.706092574,1.082428208,1.583507784,1.136647838,-0.211703292,-0.006608801,-1.985109518,-2.4682467,1.867921655,1.2942713,1.497776895,0.82516446,-2.954473532,-1.966488256,-3.36341459,-1.354195971,0.06628136,1.342329253,0.68708996,1.820872017,-2.556275422,-0.317162711,NA,-6.225488945,-0.39179156,0.157079544,-6.352353156,NA,-1.765085463,0.38002563,-1.619239831,NA,2.508225885,2.083894744
N-acetyl-glucosamine-1-phosphate,0.176646375,0.364050008,1.587868215,0.045794565,-0.920696359,-0.326150678,0.538506052,0.9938962,-1.426287161,1.133837182,-0.326189493,0.654948473,0.582844768,1.536891298,1.649925081,2.01321707,1.197926669,1.39729635,1.165080457,1.4422267,-0.018170879,1.008755656,2.06748661,2.869162099,0.828109596,2.625774656,1.75862672,2.055377811,2.312626969,2.389294905,-0.015211576,2.475711161,-0.049954213,1.075961649,0.843352882,0.320451161,0.454307991,1.637974128,1.051670693,4.452787528,-0.211279963,-0.509270085,1.406486217,1.596939494,1.097937773,3.141384397,0.249352337,1.351229388,0.543930239,0.493782977,-0.110197215,0.492404896,-2.535819318,-0.422300605,-3.467018155,-1.730407059,-2.970065588,-2.72293387,-1.587272278,-0.57702049,-1.758439818,-0.889684669,-0.044104544,1.29964466,-1.213288349,0.235215955,-0.518214158,-0.126807071,-2.639313502,-1.334480154,-2.098305883,-2.055396009,-1.57519801,-1.96860173,-1.520797495,-1.447495832,-0.474727462,-1.21746539,-2.872450871,-2.375141772,NA,-2.851216908,-1.783791219,-2.717817647,-2.223804403,-0.290566481,NA,NA,-1.141311683,-2.090419539,-0.542082484,-0.095795238,NA,0.38850187,-0.21087961,0.534069232,-0.524161991,-0.066709125
N-acetyl-glutamate,1.086462078,0.709245841,1.077533323,0.650201613,0.687908652,0.355366786,1.151667573,0.867301427,0.222905193,0.227740698,0.93102865,0.714360678,0.274119285,0.38209447,0.687416042,0.196563803,0.336907011,0.255479394,-0.265594392,-1.656323124,-1.517101246,-2.314915234,-0.443423533,-0.409094376,-0.706207752,0.450134997,0.885943212,-0.479771799,-0.298372955,0.506799505,0.72698665,0.467538146,0.259187934,-0.376026358,1.575071759,0.840401667,0.438948968,-1.399810438,-0.64616362,-0.551882272,-0.407187536,0.454372725,1.029055325,-0.533290177,1.185062889,-1.288412758,-1.852825214,-0.425111535,-0.346323926,-0.149650106,0.469707749,1.757003136,-0.456308295,-0.824200562,0.256615979,-0.361466153,-0.403506513,-0.861127452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105304047,-0.271267885,0.244167287,0.117964478,0.241968268,-1.393737183,0.778537216,-2.326972296,0.376708877,0.078877643,-1.437911876,-0.483296409,0.290386874,-1.757409455,2.1825574,-0.147260979,2.165255807,-1.286826296,-1.248478324,2.793640754,-1.353892586,-1.49315903,NA,-0.606625806,-0.172121667,0.099377636,-0.747019237,-0.116443905
N-Acetyl-L-alanine,0.04129283,0.428330617,0.975371994,0.679585068,-0.642853968,-0.124943161,0.556704244,0.479780458,-0.733096015,1.027632911,-0.634878546,0.290668768,0.117265966,0.075864577,0.19114872,0.778378966,0.878322158,0.561379533,1.020395603,0.803887827,0.622624163,0.780682116,0.576977799,1.044333596,0.741097561,1.759193504,1.099179629,1.22543512,1.029965282,1.275935669,-0.204329727,0.906344757,0.78818603,0.289301822,0.463799399,0.982082069,0.304195067,0.717780977,0.522246929,1.420297186,0.90269404,1.029654882,0.4396077,0.775660541,0.142395941,1.023857664,0.145198815,0.418497709,0.420541463,0.402606097,0.16242303,0.507470945,-0.976217502,-0.888479974,-2.202544237,-0.65071618,-1.126326336,-1.411076256,-0.410844083,0.542481823,-0.298960844,0.686690057,0.525117949,1.064045953,0.222858936,0.708497073,0.590338454,0.719375657,-0.377430385,0.616143973,-1.658345099,-0.669420492,-1.225481435,-1.480156095,-0.145707679,-1.091571321,-1.558826385,0.038272222,-1.428360954,-1.134267458,-1.199605704,-0.824541001,-0.731851031,-1.073789006,-1.904327515,-0.575676271,-2.370559477,-2.170681692,-1.787897757,0.792860031,-0.926381039,-1.468307291,-2.266615812,-0.190990332,-1.502128837,-0.56919327,-0.424244168,-0.193355856
N-acetyl-L-ornithine,-1.187361238,-1.930123442,2.376554315,0.510824817,1.448765171,0.741969986,NA,NA,NA,-1.171862431,NA,-1.891157523,NA,NA,-0.145833277,0.884837785,NA,NA,0.144257965,0.168341466,0.854250297,1.022863272,-1.695545286,-1.897705037,1.185234633,1.987130112,-0.411664818,-0.271037226,1.96313321,0.334065437,-0.457365965,0.05905429,0.913447023,-1.080618959,1.064106465,0.814572007,0.394426865,2.770596144,0.012674449,1.646210795,1.149972362,1.625603532,0.903446782,1.638163608,1.204250032,2.256630803,0.191703894,0.717834581,0.687490859,0.891137648,-0.543125686,0.089942003,NA,NA,NA,NA,NA,NA,NA,-1.455414836,0.282419993,1.103543657,-1.426708596,0.685929727,-1.948889263,-1.689724082,-0.943420625,-0.154732389,0.094833654,-1.435499368,0.145047554,1.440564064,-0.582675262,-0.912014555,0.146741224,0.449240667,-2.424958452,0.711477167,-0.520798698,-0.33275062,NA,-0.575813795,-0.106793891,-0.284211315,-0.733289879,0.410109038,-1.351097953,-1.286631668,0.171236818,-0.192288193,-3.104700299,-2.848556511,-0.219831089,-0.354876675,-0.360736095,0.793103932,-1.029594313,0.174872272
NAD+,1.201410329,0.830136055,1.17569434,0.976163605,0.36677266,0.601849156,1.121372693,0.887003878,-0.618690979,0.398354188,-0.330172217,0.660380854,0.656753273,0.891990893,1.057008844,0.738129776,-1.011596108,0.605300622,-0.368958958,-2.165434943,-0.898023179,-1.04124763,-0.839672157,-0.715342792,-1.432244419,-0.263900317,0.039878987,-1.756950745,-0.655126622,-0.615137024,0.574424676,1.293717342,-0.084336306,-1.314917351,-0.273359536,-1.039318872,0.72383565,-0.771203772,-0.676802873,-0.794246479,-0.534813422,-0.203805539,0.349594227,0.073358746,0.171630826,-0.601567483,-0.650338229,0.441001465,0.029438665,-0.04019565,0.670041323,1.183986236,0.962639668,-0.53047988,0.320145561,-0.204348561,0.812967022,0.282198754,-0.465194597,-0.488356062,1.088073071,0.01041823,0.707262019,0.118388481,0.558354783,-2.066131425,0.518220652,-0.31336891,0.095519358,0.699322066,0.992562799,0.253273203,0.686495496,-0.030408705,1.033178929,-0.15773227,0.834290598,-1.549405454,0.588821087,0.25024439,-0.892603958,0.153307103,0.733823601,0.819888937,0.480748571,0.346226331,-0.25321018,-1.138599578,-0.594944587,0.792757772,-0.306053518,-0.601509861,-2.753848623,-0.371062956,0.534701734,-0.298125776,0.355017799,0.158118916
NADH,3.34723835,2.239480487,2.440083725,1.527586202,2.17300775,2.141738281,1.130515933,1.530104335,-1.366678633,1.956978259,-1.395804768,1.277997179,0.892669759,1.48162066,2.813762272,0.667078002,1.747127908,0.396388544,0.652845353,1.39949891,0.721515045,-0.30348558,-0.8570401,-0.866726892,-3.047176699,-1.80993569,0.271827368,-5.650923872,-3.339908058,0.67765426,-0.255441485,-1.490934774,-1.149467423,-2.801215933,-0.184233054,-2.375415008,-1.839790882,-3.402750711,-3.367120003,-4.928089892,-4.525071765,-1.363617918,-1.169072726,-1.421064107,0.557531492,-1.125445741,NA,-1.810891655,-1.907272262,-1.058814334,0.045917765,0.915877194,1.524113934,-0.650662445,2.768906719,0.820873521,1.476229721,0.048403866,-3.80478293,-0.763648996,2.324600598,-0.925120235,1.80424169,-0.948455185,2.313560022,0.618218759,1.420317525,0.95427294,-2.766352579,-0.76177968,1.466453548,1.944571283,-0.447365844,-0.856987288,0.935596863,0.667749103,1.554033703,-2.066329364,3.295604077,2.62834425,-3.238588852,0.769174254,-0.701047659,1.276119947,1.276784641,1.860180298,3.995648349,1.962343586,2.573510632,-3.915083704,2.089291398,2.098656395,NA,-0.764504193,3.446375453,0.731015222,0.088907732,0.95299368
NADP+,3.21902516,1.751675147,2.234673876,1.284687663,2.841493658,3.505973441,0.535732877,0.266767834,0.150782123,1.333310259,-0.725380184,0.961515209,-0.999714057,1.288631847,1.570926858,0.163988512,1.283607792,-1.115062081,-1.434651714,NA,-3.417936085,-3.93726987,-2.595390193,-0.734723776,-1.570114926,0.187917811,-0.210263252,-2.668904321,-0.845653844,-0.933907527,-1.761260821,0.151921366,-0.424707256,NA,-0.402236557,NA,-0.393152078,-1.693698731,-1.874471876,-2.582068969,-1.737538442,-1.407546522,-1.763185324,-0.563267353,NA,-3.093016046,NA,-3.735896023,NA,-1.283985053,-0.56861626,-0.079804632,0.859825102,-2.043619733,1.260045443,1.172243569,1.149606708,1.541633955,NA,-3.309885763,1.548329278,-0.082432676,-0.045756375,-1.20661609,0.298863991,-1.496851361,-0.292314073,-2.102342936,-0.177843232,0.190750102,1.334978478,0.312514588,0.103521271,-0.620755934,2.247528923,0.243733763,0.5657602,NA,1.037503914,0.85836844,NA,0.040490792,0.698525342,1.587789404,2.332851251,1.170590793,3.223506243,1.672077936,2.473555281,3.473217829,2.392311134,1.195414388,NA,-0.533853529,1.273639641,-0.058934856,0.080562328,0.710265547
nicotinamide,-0.28427282,0.507883057,0.263505791,1.154232934,1.412122871,0.705414194,-0.256655468,0.088928242,0.607963113,0.675403468,0.502915274,1.083647514,0.751646033,1.789123786,1.540430422,1.85092625,2.105064109,1.907786152,1.826544246,2.439359119,0.182266562,1.154565859,NA,NA,NA,NA,NA,NA,NA,NA,-2.845711219,-1.955129919,-1.555729274,-1.291960164,0.285798683,1.302083947,-0.339446083,0.065644971,0.072948358,0.782827047,0.266632159,-0.129001577,0.108123796,-0.189634872,-1.308269029,-0.13133131,-0.845486401,-0.550359587,-0.3818235,-0.911904563,0.979302107,0.476901351,-0.198318879,-0.270009786,-4.163801732,0.207512238,-1.488258554,-1.198008713,-4.43272113,0.733232664,-0.754296788,0.789700074,-0.245984161,0.914883577,-0.107045338,1.910676355,-0.539297986,1.522903089,-1.693594305,0.620046692,0.39911738,-1.53824611,-0.393127217,-0.092659815,-0.134696713,0.081911065,-0.544968766,-2.985714251,-2.482895557,-1.35184659,0.778802598,0.320176002,-0.884696957,-1.090986478,-0.176116234,-1.331241704,1.924343696,1.926680173,1.498945472,-1.445120694,-0.222388813,1.463536585,-0.278472204,0.35363501,-0.780658265,-0.021442004,-0.090099501,0.52338562
ornithine,0.2066154,-0.14900136,-0.139570258,-0.744494856,-4.617176097,NA,-2.836496762,NA,NA,-2.704326608,NA,-2.773283274,-1.588319908,-1.729184122,-1.920475369,-4.596662685,NA,NA,-0.422205903,-2.661672638,-0.607687324,-2.822610238,NA,NA,NA,NA,NA,NA,NA,NA,-0.583099537,-1.423941378,NA,NA,0.500418963,0.343320331,-0.281766094,-1.163990216,0.530300833,-1.159616282,0.101043066,-0.56729649,0.470322354,-0.957674678,0.409330353,-0.574376646,0.049594254,-0.649838176,0.569240351,0.950335617,0.468440702,0.61107876,1.023874147,-0.249568775,3.047725748,1.367033296,1.302449453,0.440787035,-0.033858971,-0.414017848,1.459047248,0.167086431,1.10412268,-0.261278829,1.797181609,-0.056672524,0.540777549,-0.068851716,0.828386416,0.466152001,2.044708894,1.243170521,1.398485641,1.183980347,1.160258923,-0.008896727,1.983226947,0.787594416,0.870647568,1.099657192,0.737461367,-0.652780092,0.700250204,-0.741926787,0.822724634,0.171772834,-0.120901102,0.66892039,0.214848182,1.385944435,0.906300878,0.07254594,0.794711151,-0.268166483,2.004080235,0.11216399,1.261770724,1.039482612
pantothenate,0.717094606,0.3900728,0.341645413,-0.44478921,-0.51067561,0.251532338,0.905685979,0.709002328,-2.363487541,-0.795777685,-1.011434155,0.543496842,0.428646395,0.821773618,0.733021339,-0.531704312,0.611776842,0.091259803,1.291137427,-0.645042123,1.13118104,0.477857447,3.078264538,2.25617068,-0.685493909,0.940074023,3.016622255,0.632689484,1.354683522,0.907395685,0.606516432,-0.144046041,-0.245565833,-1.492247722,1.793947786,1.130009415,1.328953558,-0.785072107,-1.211044894,-1.20338165,1.543123069,1.37278265,1.191319387,0.129468418,1.634602212,0.774486876,0.895265679,1.164194849,0.546830147,0.701821687,1.265300444,2.205879038,0.802687884,-0.98967055,-0.54514359,-1.023484488,0.940950551,-1.535181213,-0.649240777,-0.837443313,2.478952478,1.31146455,2.467833938,0.199049811,2.262742161,0.964518551,1.363210972,-0.591314505,-0.733615908,-1.232884881,-2.141756705,-1.955782614,-0.720726433,-1.148148018,-1.299348377,-2.10592048,-0.26708062,-2.354263445,-0.441716095,-0.811183311,-1.989480098,-1.801026345,0.962442459,-0.600800825,-1.329266138,-1.18621038,-1.925801032,-2.581295478,-2.050363199,-0.408328717,-0.248945009,1.012058758,-2.146389712,-1.00818912,0.751258351,-1.11663061,0.066754458,-0.512198226
phenylalanine,0.502037959,0.98161631,2.021673447,1.027310731,0.202460261,0.491689423,0.434892483,-0.376977606,0.754796372,0.867480253,0.285304456,0.958207337,0.777191318,0.484015636,0.3849043,1.670101339,0.910328588,0.809661066,1.129507806,1.500179954,1.463022748,1.405792967,0.544977458,0.938468239,0.924217991,1.021174261,-0.019971057,1.306143395,0.798949588,1.182652562,-0.314056311,0.926101608,0.865488151,0.839345505,-0.421649335,0.240484701,-0.278494437,1.007177003,-0.027094128,0.488410276,0.909490007,0.793939147,-0.145958374,0.865562824,-0.237475459,0.826219088,-0.324726583,-0.035019067,-0.379542809,-0.171932432,-0.098498943,-0.489654939,-0.067234003,-0.181831431,-2.411176223,-1.249207023,-1.470597066,-1.326377896,0.179392653,-0.033826245,-1.368832334,-0.617228658,-0.847665669,-0.003868872,-1.222985045,-0.58863747,-1.269389567,-0.646988795,-1.113485904,-0.886421969,-2.273559158,-0.644022551,-0.763102494,-0.647432753,-0.844468976,-0.47544951,-1.605298285,0.500927914,-1.555707307,-1.024928751,-0.594463776,-0.653552327,-0.654864243,-0.322563536,-0.323632373,-0.202133262,-0.46470523,-0.16949026,-0.403346909,-1.054262848,-0.230463836,-0.679143011,-0.055941852,-0.069210735,-1.434175481,0.166300682,-0.242850512,-0.032167824
phosphoenolpyruvate,-0.447000233,0.300555254,-0.595879965,-0.832420441,1.386190296,-0.146938946,-1.521896173,0.175699623,NA,0.035669457,NA,2.373120586,-0.962433727,0.193061157,1.92029967,1.702752691,2.456139064,0.18297783,NA,-0.064281034,-2.454186811,-0.51448369,-0.779694859,0.04326701,-0.259818364,-0.379024004,NA,-0.842836674,-0.972088855,0.204292965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.655437591,-0.780415937,NA,-0.819471853,0.588447156,0.631153628,0.112436866,NA,-1.845893121,NA,NA,NA,NA,NA,-1.007550043,-0.116613438,NA,NA,0.035142591,-1.202066538,2.016373248,2.253291036,NA,1.951199427,NA,-0.11850264,NA,-1.243134618
proline,0.630395357,0.193466043,-0.147999459,-0.510647522,-1.417037991,-0.82307117,-0.638183541,-0.746662296,-0.565840933,-0.064112898,-0.030581249,0.157282501,-0.484184605,-0.371633365,-0.26917087,0.320957809,-0.807242971,-0.838034974,-0.257018007,-0.071152185,0.507941415,-0.148962207,0.296728297,0.887601582,0.774655476,1.053862791,0.55222265,0.489215223,0.355817762,1.278565627,0.2507276,0.304361792,-0.476583174,-0.380987452,0.529140441,0.14751418,0.371057748,0.63309711,0.040516886,0.888259484,-0.06497064,0.779160311,-0.089818693,0.699672054,-0.397007588,0.23701416,-0.847080117,-0.443688855,-0.829016667,-0.60646288,0.140299233,0.002193394,-0.128812702,0.335802681,-0.242282369,-0.29468936,-0.466657707,0.073184137,0.204613582,0.403318295,0.260846408,-0.099777797,0.524634088,0.411448004,1.073087906,0.716561727,1.02758653,0.064403829,-0.268658826,-0.078647468,-0.191015158,-0.03954859,-0.654992781,-0.76792804,-0.080421631,-0.003423353,-0.110062023,1.278651952,-0.357767526,-0.540118491,-0.544711598,0.185541644,-0.189178422,0.078665073,-0.728618115,-0.051429506,-0.535642753,-0.122766895,-0.50124912,-1.161533303,-0.060281745,-0.720628241,0.024737099,0.279151993,0.5471324,0.955971668,0.097291686,-0.179187143
pyruvate,-2.103938834,-1.832185361,-0.919397947,0.413510813,-0.131309205,0.529664263,-0.071032388,-0.674283338,1.700996581,0.158426255,1.752972718,0.889974056,1.069025939,-1.364151842,-2.243917935,0.509178094,0.522003664,-1.231088698,-1.843998153,-1.00939878,-0.288521257,-3.029779297,-0.046555825,0.691554193,2.744339603,0.540752409,-0.24478118,1.091681037,1.704305885,-0.386495489,1.963479102,1.994553739,0.124547001,1.588887967,-0.233693047,2.011319933,1.207950079,0.139681904,2.571931613,1.709727038,2.581769664,0.267753966,0.35761067,1.296474817,-0.765394493,-1.837786775,3.027838109,1.225441189,1.676790018,1.273772303,1.383854568,0.35734409,NA,NA,NA,NA,NA,NA,1.610008241,0.766644318,-0.819577059,-0.498485374,-1.619162649,0.429136587,-1.725434571,-0.344605893,-1.007200609,0.475869877,2.346916926,0.178207662,-3.493880553,-1.39486639,0.102291933,0.010568195,-0.398349384,-0.543671746,-1.958502823,2.273916797,-3.262152289,-3.524755013,0.56378839,-1.31119874,-1.149401123,-0.947059779,-0.945826265,-2.82411776,-0.90716046,-1.077925422,-0.73968169,0.641108558,-1.981615879,-1.72761176,1.487158779,-0.049527536,-2.284064005,-0.780943372,-0.599416059,-1.401551127
S-adenosyl-L-homocysteine,0.283549843,0.672773421,1.462264039,0.721667611,-1.270329527,0.017407409,0.550665033,0.251374942,-1.60920735,0.234317543,-0.986543995,-0.695776086,-1.256126865,-0.713718856,1.983557519,-0.82434831,0.299570308,0.718062295,-0.166683796,0.847865027,0.099086332,0.912904346,-0.059641301,-1.179996098,-0.75678394,-0.207593803,-0.869525578,0.224450182,0.497850809,0.252880242,0.326407369,-0.601850697,0.822283861,1.434978229,1.594066982,0.104377312,0.028118292,1.584782909,0.69460083,0.814672159,0.004658116,-0.422543913,-0.180556415,0.108104795,0.929282943,1.470869256,0.210630694,-0.07865204,0.192060095,0.258858562,0.478538121,0.794109689,0.867586962,1.276687458,0.070151996,0.240122115,0.282358975,0.167652381,-0.99259126,-0.109801044,-1.109894807,-0.428568705,-0.173354791,-1.010087724,-0.059516302,0.310242256,-0.158943868,0.139918539,-1.862352279,-1.091398571,1.10800703,0.405227056,-0.400101082,-0.679587363,0.255397767,-0.395783396,1.415604698,-1.757671687,-0.50262929,-0.272080302,-0.124566354,-0.959488527,0.253867081,-0.692455909,-1.053272806,0.022249163,-1.164399188,-0.712648833,-2.881955037,0.198162836,0.307015995,0.361530395,-0.75977234,0.612156982,0.816512293,0.555105659,-0.001012753,0.778579971
S-adenosyl-L-methionine,1.928785736,1.618033913,1.680450511,1.39101277,-2.774951135,-0.333082397,NA,NA,NA,-1.336996347,NA,-0.642258333,-1.375101849,-0.021520018,1.187321084,0.470144804,-0.290581579,-1.064608457,-0.224087303,-1.390785374,-1.583494605,-0.981745981,NA,NA,NA,NA,NA,NA,NA,NA,-1.088950763,-1.559837229,1.219219793,0.041930061,1.340873032,1.32178499,1.415212854,2.634029451,-1.186936435,0.946259016,NA,0.051955455,0.688724502,-0.465662804,0.690729571,1.52620505,-2.475778549,0.577963175,-1.743876409,-0.499124467,0.978796141,0.938030669,1.438032692,0.99868014,1.455265356,0.748935477,1.244352689,1.69289392,-3.676245213,-0.429555743,0.834901061,-0.541088283,0.791378631,-0.907717728,0.726554968,0.18732332,-0.013293477,-0.094016602,-2.909824073,-0.318385545,1.242512062,0.625199748,0.295200747,-0.530528519,0.27191839,0.954696394,1.017773158,-2.804777514,-0.077494707,-0.105347877,NA,-0.394908872,0.57831716,0.634114115,-0.457112425,0.745040295,-0.26266869,0.35379437,0.152584337,2.323108561,-0.465195318,-1.516543372,NA,-0.093902566,0.565464197,-0.727228613,-0.769977414,-0.248394186
serine,-0.620893297,-0.60649998,0.211079148,-0.327481005,-1.219538938,-1.679388782,0.190361814,0.781411643,1.075947831,-1.567894175,-1.262347356,-1.262999241,-1.090067736,-0.636001489,-0.346903118,-1.085066551,-1.924153069,-0.616500764,-0.484212573,-1.917457726,-0.58574455,-0.347793261,1.246481726,0.815264567,1.448161434,-0.078924017,1.598675168,0.680721673,0.406563785,0.732877386,0.908954704,-0.181333409,-1.140464932,-1.430936748,0.310279663,-0.628306323,-0.04353256,0.456746838,1.200553665,-0.482252563,0.560368203,-0.581161975,0.526637496,-0.583645585,1.029108801,0.5278929,0.860718682,0.529996435,0.337341156,0.53685787,1.074218617,1.247281897,0.086038164,-0.606140026,0.13889071,-0.27474563,0.249612607,-0.433912028,-0.220096026,-0.792530427,-0.546653802,-1.235493877,0.18468329,-0.728137546,-0.004836675,-1.353627801,0.382405058,-1.055814312,-0.603760667,-0.83922747,0.868199458,0.483479274,0.073377739,0.021282675,0.45932906,-0.040007582,1.313192394,0.004563922,1.274076295,1.103962338,0.524686315,-0.022970898,0.878650775,0.77638083,0.688391772,0.59916033,0.189512282,-0.171228077,0.151978887,-0.974024339,0.133212384,0.474092377,0.829957314,-0.147576113,0.994178744,-0.559812452,0.293097536,0.220368267
shikimate-3-phosphate,0.895727965,1.497009938,0.094642041,0.916548211,0.767779922,0.612760344,NA,NA,3.810339043,1.202756921,6.106883761,1.386093193,NA,NA,NA,NA,NA,NA,-1.449033792,-0.652183655,-0.5811974,-1.938056884,0.715957493,-0.948843717,0.529249503,-0.566570509,-1.226680365,0.440485247,1.379804666,-0.79715279,0.241234286,0.759964024,2.110991209,2.586847661,-0.096679372,1.115604514,1.023200498,-3.39989946,2.173935622,0.824030401,0.78297908,0.400301514,-0.090703667,0.661408586,NA,NA,NA,NA,NA,NA,-1.28384596,-2.702646768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.233954048,-6.266149463,NA,NA,NA,-4.306393929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
