"","22210-0003Normal","22210-0003Tumor","22210-0002Normal","22210-0002Tumor","22210-0007Normal","22210-0007Tumor","22210-0008Normal","22210-0008Tumor","22210-0012Normal","22210-0012Tumor","22210-0011Normal","22210-0011Tumor","22210-0013Normal","22210-0013Tumor","22210-0014Normal","22210-0014Tumor","22210-0015Normal","22210-0015Tumor","22210-0016Normal","22210-0016Tumor","22210-0021Normal","22210-0021Tumor","22210-0020Normal","22210-0020Tumor","22210-0022Normal","22210-0022Tumor","22210-0023Normal","22210-0023Tumor","22210-0024Normal","22210-0024Tumor","22210-0028Normal","22210-0028Tumor","22210-0029Normal","22210-0029Tumor","22210-0030Normal","22210-0030Tumor","22210-0034Normal","22210-0034Tumor","22210-0035Normal","22210-0035Tumor","22210-0038Normal","22210-0038Tumor","22210-0039Normal","22210-0039Tumor","22210-0040Normal","22210-0040Tumor","22210-0042Normal","22210-0042Tumor","22210-0044Normal","22210-0044Tumor","22210-0047Normal","22210-0047Tumor","22210-0054Normal","22210-0054Tumor","22210-0056Normal","22210-0056Tumor","22210-0057Normal","22210-0057Tumor","22210-0061Normal","22210-0061Tumor","22210-0062Normal","22210-0062Tumor","22210-0063Normal","22210-0063Tumor","22210-0064Normal","22210-0064Tumor","22210-0065Normal","22210-0065Tumor","22210-0066Normal","22210-0066Tumor","22210-0067Normal","22210-0067Tumor","22210-0068Normal","22210-0068Tumor","22210-0072Normal","22210-0072Tumor","22210-0074Normal","22210-0074Tumor","22210-0075Normal","22210-0075Tumor","22210-0077Normal","22210-0077Tumor","22210-0078Normal","22210-0078Tumor","22210-0080Normal","22210-0080Tumor","22210-0081Normal","22210-0081Tumor","22210-0082Normal","22210-0082Tumor","22210-0085Normal","22210-0085Tumor","22210-0086Normal","22210-0086Tumor","22210-0090Normal","22210-0090Tumor","22210-0091Normal","22210-0091Tumor"
"PAADtissue","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor","normal","tumor"
"acetyllysine","0.752252763441606","0.929679472546371","3.63823682502499","1.59225268812457","1.2751977614857","2.79570172408342","2.13491909523856","0.718376681208743","0.238662188011469","0.505121269729198","0.238662188011469","0.451884911738726","0.60700689479793","0.361396151407849","0.431007468627887","0.725361746588221","0.238662188011469","0.238662188011469","2.54254004886771","1.60645145312178","2.99413107669186","2.81224240421793","0.630558937000347","0.752554366593291","0.95287977014131","0.769477558198312","0.371651142280357","0.572082888397616","0.742020802460029","0.637573545630409","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","1.63118993050836","2.58616038493884","1.11242412316508","2.29549955933909","1.38289057115364","1.56704429319978","1.15116368487099","2.61049127210645","2.71434835811239","1.56676848696884","0.400986027875351","0.871403047067477","0.612482879802272","0.528571122651926","0.984918504339096","0.855481974542318","0.771763164332211","0.882199072643013","0.371308893680506","1.45060369280838","0.726577890474584","0.657149446431488","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.715002803465524","1.62234130999848","1.41812522461086","1.07709824168402","2.49894534957378","2.24952613710694","0.271983192628431","2.59877705756136","0.502449275937705","1.23815065502593","0.550539589899852","1.16718489151809","1.46164060133358","1.12162030717562","1.00719153024858","1.5589259135771","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469","0.238662188011469"
"aconitate","0.310368812932007","0.273898294032478","0.486469969702002","0.704422395694223","1.57464679908014","0.988935220652896","1.19770665716999","1.28862649747725","0.231721054168194","0.456688250815869","0.848174631753113","1.05628913248402","0.554344062763809","0.357230499316708","1.13724783843169","1.43641204803488","0.902515990459509","0.641093626723214","1.08182639739454","1.29414235250708","2.82396002938005","0.581986433808794","0.651851200546395","0.988272177651391","0.757518969884656","0.721060140282436","0.456350878390744","0.571902927123673","0.545363747738603","0.24678805924715","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.643306858583806","0.231721054168194","1.1912217650981","0.785052287036229","0.352062123148429","0.330211040130311","0.572393517187783","0.848776612106859","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.397373426342057","0.563581144062661","0.835931730889193","0.578945549152215","0.603035875097841","0.507661246743587","0.482124685511068","0.664080682589526","8.36964048475546","7.45623312813273","6.17336094997028","6.10038553640224","5.76512597716109","7.66141174358857","5.24417490725792","5.94504309106315","7.39440219618077","5.72393415068596","12.7740167459762","6.95904887535811","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.231721054168194","0.369405124455123","0.255211265347195","0.611735000822342","0.55441116197552","1.9839267481889","0.731600394022211","0.536855565475554","0.518970984738446","1.21493500947371","0.498432858087484"
"adenosine","1.0206054754672","1.57614828968009","0.287232620181701","0.266118486886319","0.211808828467183","0.371365444790924","2.41820922402842","3.17996652925592","1.01105035791611","1.12628531260644","2.29925257590489","1.144707163413","1.74432553450663","0.403008380274009","0.994023439106902","0.491020663191862","1.28659081749483","0.936467669625727","0.189121927456815","0.260822234485092","0.195464945517979","0.365112804458544","1.67469152331223","3.94892609964399","0.305077279112308","3.42871738812311","0.925344167155449","1.90794624390122","3.41209871502537","0.918974451897258","2.12673763382925","2.05080341894164","3.05204293963265","3.33577612943446","2.64938541817601","8.56820723165549","1.8058700399294","0.591113401454999","0.453799276559394","2.34281816156638","3.12963849181817","1.26784092989992","0.362379570360302","0.350901921545637","1.60230083256842","1.12226421044103","4.62281389723848","3.28395910566253","2.25946569525843","1.23909139985653","0.687643993074753","2.15929793266055","0.473251946236435","1.07255393897337","1.28051108804685","0.0263646474125723","0.251401672740334","2.88511258723263","1.31460540261749","4.42369730347798","1.21722204675232","1.82364917304205","1.84796039048413","3.01672494370333","3.24156089182381","6.16399201735762","3.28291040072688","6.55432385048723","6.87009685128524","2.64207844928581","0.023940306067177","0.442687302547389","0.0475832168177425","0.176559102618304","0.140021739153648","0.229702987510337","0.194689404443497","1.92908351041667","0.386181440884584","0.986079567802214","1.10816131220713","3.75883610211335","0.260099358592826","2.40712018922252","0.370757532802745","1.34474719675072","0.0607951095961919","0.168342731129926","0.023940306067177","4.06029575716425","0.266218865919296","6.80196712553903","1.34997984489455","0.556798779568392","0.525417836219429","1.67502578977188","1.06110971004186","1.36530483214817"
"adenosine 5'-phosphosulfate","3.89976359835219","1.24871878489324","0.974536434221188","1.47009794077077","3.43224783688831","4.24034858635144","0.282941777981687","0.234807707497479","0.229966572159284","1.97739066144271","0.229966572159284","1.04822397498834","0.543172946195312","1.22918016833092","1.86658809900712","0.782616646472394","1.04651592153151","0.229966572159284","0.881454053267171","0.24465569553116","0.251268252634678","0.514215292309167","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.306239923487674","0.818596967655199","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.672095964460245","0.229966572159284","1.81657212939219","2.69364238733214","1.74760649803111","1.89744034365794","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","0.229966572159284","1.13567088014604","0.397693583611242","0.634249843227647","0.229966572159284","1.14013804848255","1.21255433807881","0.984397485800866","0.229966572159284","0.229966572159284","0.342872950476378","0.229966572159284","1.01151968738784","0.344469426514351","1.06006672399993","0.723763728042581","2.10872970868026","0.229966572159284","0.229966572159284","3.18986777109208","10.2886166355128","2.18611172680989","1.37679793007937","0.229966572159284","0.484260370608269","1.28297173399309","1.10955004289984","1.09257777777847","0.713480736725636"
"adp","6.58923097715638","3.19144470065794","2.60632393942985","2.86115707158769","7.01051766988511","9.13117174223392","0.583612697205998","0.82158148919066","0.348063027913913","3.62324228361409","1.1245312721837","3.55554789962642","0.838005898024513","2.39808385670429","2.19368706541386","1.18635817791271","0.374247000503182","0.062754081137213","0.901887900495799","0.186052111903227","0.172475799697906","0.254417318922422","0.094916209509261","0.316503829020229","0.225527735504068","0.409371855685138","0.636584798204885","0.145292021373198","0.48354244514001","0.449359840824502","0.336775484789557","0.379103063193685","1.77791371356338","0.485608412757015","1.6500595895651","1.1686584780812","0.751852289855605","0.144770222724196","0.035269640954354","0.295476321845121","0.276377351407823","0.463426775468283","0.639034263171529","1.20281188317949","0.372665400352083","0.45540269694133","0.128772099726752","0.3227164162931","0.386575080610182","0.252604232804831","0.23960155244642","0.499132384732137","4.82718852070303","0.527385878412351","5.06156650381167","6.6538128172681","5.54419144056543","5.80005104401744","0.246895286716287","0.342351852801257","3.42303518659753","1.24064277933661","1.81082695080302","0.544295807161671","2.16180750453041","0.844087398492101","0.789900094765462","0.621328113021427","0.472349664666443","2.16173678330591","2.6916170462447","0.893602678066908","1.09760767197563","0.795481452894364","7.83566347028947","2.1699279033583","1.34351881464316","0.283719532831685","0.726875093411098","1.53949047329848","0.396985724420877","1.05541386032443","1.55750066734128","3.38795990684015","2.74548078381875","2.50728408279259","11.2284513140348","13.7993525197688","12.7039693879246","26.0845825125744","6.52113111497867","4.87342562973383","0.996900089440257","0.993688291738969","5.02734716004582","2.52741395312033","1.79809805183469","3.96909478581665"
"adp-d-glucose","4.52961514880201","1.29086108400986","1.01078798750876","0.917682657100958","2.15257211382823","6.0497614677885","0.710577217062046","0.640481894701284","0.184079172131876","1.50662169973708","0.0604074820099859","0.719868149877726","0.438123783063821","0.967134937904095","2.27612362646561","0.813626508697087","3.21206557147971","1.02199230551524","8.83667460070128","2.05436562663718","1.49062139982506","1.53381901534327","0.149366195552339","0.273440223927254","0.073196512482813","0.39267968215263","0.485126606121521","0.0866633282629495","0.173343605713059","0.450210728166793","0.818998298710942","0.441838425417005","0.546138456652496","0.259542619313346","0.74073238095855","0.150360410049415","0.468945821804183","0.200109158924149","0.141501885158619","0.257386123996838","0.0604074820099859","0.511592294814191","1.21655905102312","0.670240744839654","0.455489111808344","0.202117556706462","0.110324973592378","0.218488009376962","0.159837307489333","0.269180899081483","0.57261964671267","0.657064902860348","2.39970262129773","0.339869566203364","3.98950306350412","2.19971780007254","3.58781326045151","1.30927047861095","0.0604074820099859","0.316160032729837","4.84204236460279","1.00731743267398","1.18468130245756","0.541603101023768","2.87210244767354","0.898932702754855","1.38218178200317","0.768237070582001","0.374241162643798","1.32977690657269","9.35228472130623","2.83032676963105","3.6472133033241","2.02766889126387","6.22709258240757","2.92891458261184","3.93341691449312","0.394180008239989","8.97632816061101","7.37532649657883","0.0604074820099859","2.52547856946992","2.84597700877556","4.78907453996352","3.14096387370699","4.33435150375803","7.21755817386834","5.59772508176381","6.96893376503452","6.47459523108482","2.76210776929949","1.62484370630759","0.0604074820099859","1.18595032797689","4.98752103896955","1.98176270749516","1.24751888403693","1.85471899219732"
"alanine","1.77560695170086","1.19118992717003","1.23182686221435","1.19364139470803","0.0892479123042165","0.0892479123042165","0.30609634155998","0.305078342352417","0.932913516745522","0.732696872707192","1.32204935764022","1.62939996814692","0.767230275418121","0.790492324760367","1.3155052317521","0.682318269077169","0.164527594080155","0.0892479123042165","1.19489765505505","0.590354820847778","1.69413176621696","0.630349716953533","1.0728207360486","0.617041856895402","0.841280974306548","0.71993875150635","1.73922285397268","0.656099494600994","0.495462401744657","1.32522017194791","1.75574490510071","0.845860388286009","0.0892479123042165","0.0892479123042165","0.359734517046368","0.182397388149024","0.795369287662711","0.473564513122499","0.704735626114297","0.415627239723481","0.737022121987438","1.08628568806112","1.6641704291423","0.682847860656255","0.834003625592071","0.435411955268929","0.574885643862726","0.709323527723774","0.417340530388171","0.510459262221136","0.915168204408871","1.17930395203148","0.42614895810237","0.419117511735003","0.661280358332066","0.3342596214997","0.568637456511703","0.488776969513422","1.32693736845579","0.945099688954343","1.16595532138117","0.945765479559764","0.923525362522057","0.571699888732985","1.01185518876231","0.771427058501674","1.04849642974883","0.935593926670808","2.55019779307388","1.03390337004738","4.07586083588366","2.71635787737056","3.19805150725965","3.61822605156292","2.4530328365686","2.83122121369251","3.48381165704961","2.67062421825348","2.40285714431812","2.63284798688171","10.4968833305422","2.95099308206076","3.26338251774229","2.99929800087873","2.56588982845877","2.09710329190862","1.25194518822187","1.16035699695973","0.932913516745522","1.0445032557221","1.10834432611281","0.956904915515969","0.898934316753243","1.06319707862464","2.06112132087741","1.00911334441352","1.7462231333376","1.13612563333833"
"allantoin","0.185808153573371","0.215453283716984","0.602279021060171","0.937886597114361","0.860817755559977","1.01482996650234","0.391094291652684","0.129336852663499","1.30007853144211","0.675203151111701","0.087306780618086","0.087306780618086","1.37987117935766","1.18917274385837","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","0.087306780618086","1.14717919207647","0.965032666391178","2.38008574909177","1.34305811903028","1.47831366183356","1.45948872771159","0.562888167627455","0.474574412485589","2.08402574897051","2.87978604405808","1.62517180840618","1.86338180256325","1.91149088823868","2.17663633865626","0.275799233167656","0.270982734578226","0.142168616525677","0.15918136670409","0.169867893903915","0.150473559266465","0.170779016095709","0.087306780618086","0.132462989703364","0.254391131632017","0.248831597838412","0.141594620360051","2.2092003144961","0.803400365701749","1.44986115639355","4.13616778976941","1.57668294630418","2.21194116881231","2.03813858254327","4.90733226834348","1.30248964915823","1.21526922771342","3.73702903230516","2.29768340327323","1.15415655698526","3.00638404072637","2.15173934038144","2.00447189529494","1.6851570592645","1.85648905557178","2.708551068453","2.77173807836963","2.4265461008972","3.30064674305252","4.89525221461724","5.54493550839808","1.72892571476598","3.21203832649737","3.54342343636128","3.6264188667533"
"aminoadipic acid","0.778461156822347","0.961185667017618","0.362412866189327","1.01649678295674","3.3203665956332","0.379650829964819","1.66374620574043","1.42528560339409","0.757511715102677","2.05876103222244","0.979840775980986","1.55351644292965","1.40124877296218","1.0173395980438","0.901465392699381","1.418111164678","1.46828580538807","1.03312602380706","1.42127942825298","1.49249072720308","1.11623830965131","1.16667014676109","0.361761366301422","1.06052389738622","3.39947557806848","1.99405956120378","0.271438257855243","0.751240583268303","1.95758286951677","0.950835123432848","0.536726542296617","1.30214890928825","0.621568656885634","0.586515510385902","0.412363016846749","1.01679342899436","1.23557565876056","0.550741569541183","0.755708983728782","1.03984256843331","1.47980105824427","0.849222111316346","0.759601867444248","0.936907535394593","0.804599316711912","0.728546569193166","1.15986834372038","1.12878958226267","1.29263253796245","1.43467675219049","1.60933913589692","1.67729593666169","3.79307792955837","2.20097604439046","0.319453033428087","1.28699057372525","2.46859835221888","1.19375920738355","0.634904307933224","0.499743712325854","0.482712617426467","0.328055596945201","0.84437597035859","1.10158447473809","0.422376964155571","0.537013651409098","0.58146732160582","0.772050005095515","0.406194795647508","0.395542870286979","0.876252762727458","1.55792601318769","0.563753171751235","0.682655055658674","1.85645530683239","0.705503289205418","0.563464327784964","0.271438257855243","0.867067658283318","0.350342683318211","0.271438257855243","0.271438257855243","1.21273086513736","1.13083626564189","2.34244260968691","3.45338941075611","0.271438257855243","0.271438257855243","1.83486316635468","0.349675985936647","1.03833099135394","6.34445539133779","0.271438257855243","1.54880548161774","0.431039531783651","1.31524436961348","2.38785060443978","1.79475193483755"
"anthranilate","1.39952102182132","1.28444985541266","0.279085912979489","0.281429493567012","0.390728279130759","0.303634960374281","12.644437755612","10.3010939779978","1.02120542607725","1.49521212264664","0.210708846042675","0.674294794483492","0.828952054409764","1.54644939286762","2.26151099817886","0.984840256983744","0.686619755125345","0.789746581695336","0.716814712558498","0.733158299566851","0.914269268353053","0.602381996258488","1.19088635306886","0.775369596501436","0.805260971360033","0.677862880236274","2.08928686613303","1.20431575369971","0.398823947474227","1.9408202150979","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","1.65572622333637","1.71123824521392","0.515888083223903","0.551178343713758","0.749599282399028","0.340141728105482","1.47031885983154","2.73923935142356","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","0.210708846042675","1.43036472620167","1.4571627390834","0.742305568059497","0.464192756910856","1.39060172493835","1.35430634686851","1.16217274247923","1.23427482634168","2.80545044089112","0.363953339519969","0.210708846042675","0.210708846042675","0.61072209815013","1.26015999959406","0.850441432742484","0.840249260828272","1.22951673777332","0.906875287274279","1.78465558785318","1.55297723489206","3.89885229638804","2.05024699727411","0.210708846042675","1.1629978679399","1.03141382216568","0.662448233085391","0.279057321165186","2.34240108663828","0.210708846042675","0.210708846042675","0.795935086473938","0.421299770758341","0.475059800350126","1.23379760039883","2.1969144302078","0.498845370449229","1.01239058767293","0.745939472316816","0.907104349417237","0.210708846042675"
"arginine","0.27778112559389","0.611908913856542","1.88756805803889","0.594594110737152","0.500074612948521","0.668683928796914","2.5088004074997","0.643085875937854","2.26803873728121","0.830692091553778","1.16999518171433","0.310131877637074","1.38717298484453","0.771954229414266","0.493080354883604","1.00707777495156","1.03145087249828","1.28094310522291","0.67354793086949","0.949709408080527","1.08384554119444","0.296642609763906","1.17127265730347","0.992032195200099","1.90125459065676","0.990522660228519","0.321885493038524","1.0733646534635","1.06565713152136","1.0135241106651","0.572097875535804","0.828102025259551","1.44257423620216","1.41012167925253","0.42266120352356","1.06103212391966","1.47737780349043","1.58603270781973","1.63133369891053","1.59423348986925","1.70527926547168","1.29516076367126","0.854235017950531","1.18199612191924","0.84271664861497","1.51554299042799","1.46435982309618","1.11265698818043","1.18147081211489","1.0299458399522","1.27686221749985","0.547090841881225","1.1165107446615","1.51282450760048","0.809085308915771","1.33764411541161","1.08954928580721","1.13216755661011","1.8659537834599","1.50588512833787","0.812563714757246","1.07275221749778","0.723049913806778","1.35410899973184","0.383226688924481","1.02405239229181","0.450020535331719","1.12738386614174","1.32945243275366","0.945533056236761","0.414303530801148","0.809239048462948","0.958621959709155","1.20544090898345","1.10300814642503","1.18039006230904","0.647343002097768","2.16982852042878","0.429432893285076","1.26376380324033","1.67711892004493","1.09449208593352","0.770698891639613","0.780279322163827","1.03053225420337","1.11817627492242","1.26884989413388","1.29483379175897","1.03036072466442","1.49937946133687","1.4616930731954","1.13533505975605","2.14809977437421","1.49531944696871","0.520234626863154","1.31387316997484","1.0262593292944","1.25135283911503"
"ascorbic acid","4.35163019372207","4.74322089840539","0.74101416354939","1.12053277651927","1.69820196466925","1.2038411688931","1.60663323489795","4.1209698569828","0.0115219431106784","5.04803595235302","0.497469490818493","3.34806779289922","3.4282954805224","2.66396905374576","3.4961302157544","1.6340816862582","0.275357641585986","0.882405290371632","4.9210963417175","3.28946462606961","1.63977684977808","0.553338059676751","6.41430982480033","6.99502231511733","1.09708375967409","8.28176345144735","7.17599555293939","0.032194872621216","12.1814529761881","4.61947765697674","4.34728159512304","6.28246239640578","6.56677672575642","5.02464980611085","2.50577723089561","5.63224868420656","4.42306594276271","0.00425345972215604","0.00348939496421826","1.51655413636344","0.0806485683763032","0.836313522291923","0.0670560982113306","2.4084632210307","5.14989463937668","2.23943741512761","1.06995350986088","4.63295005582706","6.39688538776727","5.5746875996536","2.04238139310464","3.14009811143464","2.42767226961486","1.17694420831496","0.683033278686712","1.19974377949506","1.41235387442217","1.00129632208439","0.0100584024231701","0.372516971441808","0.593877155715926","0.642317673211665","0.387998811571232","0.678211831447474","0.435137106721959","0.51546143839166","0.658510294755125","0.662430833140029","0.00732361606669684","0.212326458149057","1.24286439035858","1.19872392719995","1.47304340372478","1.13943964208859","0.837491967818512","0.00348347603725349","0.976023921541538","0.553507027251564","1.51404612699194","1.23576608891265","0.0323698352471127","0.82498424717038","1.36244496686841","0.791215875046708","0.732975158981435","1.06913804734964","1.59119306819125","3.19787743471877","1.08489676991622","5.1861291470354","1.14584371699674","1.80276990716344","0.016792860469012","0.877286267813377","1.7839426315808","1.16304962876101","1.22122603616369","2.05743491673847"
"asparagine","0.938262900062564","0.668549730584479","0.895985472909044","0.459445791940037","0.2282774288232","0.180812703752638","2.76575281931441","1.22566537947075","1.49249037877822","0.66824329070049","0.763031487493025","0.552768469335287","0.295299689125688","0.412002555141745","0.703216840116079","0.307491086932886","0.576505505910052","0.479940422691379","0.516005590903903","0.371539194544067","0.599653813614449","0.459924336112556","1.19421251952762","1.16277463549168","1.44083899358443","1.02585033619324","2.56477903680455","1.00707252993369","1.02695009792698","1.60928965781474","1.90235145609374","1.17597203294443","0.808788800480796","0.50026438200377","1.59178261910574","0.708074484075305","0.904474563764646","1.16464481370914","0.642891520917617","1.04463938366422","1.20473410850842","0.97015514683904","2.00841695519326","0.894214838989453","3.20573485562553","2.04426750377486","1.52019075290213","1.1162612824095","1.07950035956495","1.15678070574049","1.57943844791023","1.6082142605108","0.997660623049686","0.729535381979523","1.76572997596988","0.889206665764298","0.986872756603314","0.868792447911579","1.03222347119282","0.855774044908867","1.61334631169013","0.755119948626006","1.90887675953366","1.05207823995942","2.22682202505891","0.830679377763281","2.29530338210738","0.624145047462376","0.991786512153803","0.891762192688105","1.70318874461393","1.21132624194503","0.923321837648862","0.752953817043638","1.29055475888144","0.815216028797261","2.45816392583503","1.45098883060884","2.37978382593429","2.0360345989869","1.00419259604129","0.861018755330968","1.46901644741535","1.3921183437823","1.32295609121316","1.6315454618979","0.644527876451863","0.6914925096571","0.83178009036088","0.49393052770096","0.79480061933694","1.01004178710506","1.04710082834123","0.780689700828017","2.45444046472213","1.05592386852325","1.3332192414952","1.20076356261791"
